,id,income,age,experience,married,house_ownership,car_ownership,profession,city,state,current_job_years,current_house_years,risk_flag,risk_flag_prob
5609,5610,6145246,32,3,1,2,1,22,3,6,3,14,0,0.0
5610,5611,3117744,55,18,1,2,0,25,17,19,7,12,0,0.0
5611,5612,2030566,42,8,1,2,0,44,58,2,4,14,0,0.0
5612,5613,6845511,78,14,1,2,0,22,255,25,4,12,0,0.0
5613,5614,7255313,28,19,1,2,0,18,222,22,3,13,0,0.09542091841305898
5614,5615,6642820,78,8,1,2,0,0,207,14,6,11,0,0.0
5615,5616,7334800,75,3,1,2,0,7,165,20,3,12,1,0.8266151201656884
5616,5617,121815,58,11,0,2,0,33,164,4,7,10,0,0.15259827889008534
5617,5618,583557,27,3,1,2,0,1,43,5,3,10,0,0.0
5618,5619,5180835,22,1,1,2,0,0,33,28,1,10,1,0.8801242555768006
5619,5620,7298829,59,16,1,2,0,39,44,20,3,13,0,0.0
5620,5621,5169846,54,13,1,2,0,32,213,0,5,10,0,0.0
5621,5622,4559022,63,5,1,2,1,46,302,20,5,11,1,0.5406948260470279
5622,5623,9538930,73,1,1,2,1,21,70,22,1,12,0,0.0
5623,5624,8864993,70,2,1,2,0,15,56,11,2,13,0,0.20970581361075602
5624,5625,1076578,56,18,1,2,0,17,117,10,10,10,0,0.0
5625,5626,5305500,38,3,1,2,0,39,25,2,3,11,0,0.0
5626,5627,5055709,57,3,1,1,0,47,170,0,3,12,0,0.40952892836657295
5627,5628,1672431,45,8,1,2,0,19,129,19,8,14,0,0.0
5628,5629,7871784,54,10,1,2,1,16,71,28,10,12,0,0.0
5629,5630,7488205,60,9,1,2,0,47,138,25,9,10,1,0.6823366941097222
5630,5631,6222541,45,19,1,0,0,50,109,0,11,12,0,0.43801794110040587
5631,5632,4206929,73,8,1,2,0,47,120,22,8,11,1,0.6114590396488416
5632,5633,242890,78,12,1,2,0,41,150,7,3,10,0,0.0
5633,5634,2741396,28,7,1,2,1,28,45,28,7,12,0,0.0
5634,5635,951733,36,17,1,2,0,11,270,20,4,10,0,0.09672940087775894
5635,5636,2472020,36,3,1,2,1,36,99,21,3,13,0,0.07207275738092316
5636,5637,779608,25,13,1,2,1,29,202,6,6,13,0,0.0
5637,5638,9677982,32,15,1,2,0,44,146,25,6,14,0,0.0
5638,5639,3780397,28,18,1,2,1,50,12,0,8,12,0,0.0
5639,5640,8817634,22,1,1,2,0,36,129,19,1,14,0,0.0
5640,5641,2966907,30,6,0,2,1,32,299,22,5,12,0,0.19841971939391728
5641,5642,7906410,60,8,1,2,0,9,214,5,8,11,0,0.0
5642,5643,6646287,47,3,1,2,0,48,247,25,3,10,0,0.0
5643,5644,1666705,35,9,1,2,1,4,146,25,7,11,0,0.0
5644,5645,3417372,35,16,1,2,0,16,235,22,13,10,0,0.0
5645,5646,2694059,76,12,1,2,0,37,127,13,7,10,0,0.0
5646,5647,6787542,22,0,1,0,0,28,231,10,0,12,1,0.8728220487510738
5647,5648,5492355,28,2,1,2,1,28,285,23,2,11,0,0.0
5648,5649,5186571,55,17,0,2,1,9,204,22,9,11,0,0.08621047510378538
5649,5650,5834765,42,16,1,2,0,12,248,10,11,14,0,0.1275103369950695
5650,5651,945123,44,0,1,2,0,8,287,0,0,12,0,0.0
5651,5652,9539445,52,17,1,2,1,30,13,7,9,10,0,0.0
5652,5653,4867926,64,5,1,2,0,0,72,0,5,11,0,0.08068927845980746
5653,5654,6460510,23,17,0,2,0,6,272,28,12,14,0,0.0
5654,5655,823113,29,0,1,2,0,41,47,4,0,10,0,0.1817852226658965
5655,5656,600473,24,11,1,2,0,1,93,7,6,14,1,0.8417111568149007
5656,5657,3341758,25,10,1,2,0,42,208,0,10,14,0,0.21691240574746914
5657,5658,901466,45,15,1,2,1,50,269,13,8,13,0,0.432348201720572
5658,5659,4570845,47,3,1,2,0,50,281,9,3,14,1,0.7263627442889805
5659,5660,2771449,59,6,1,2,1,3,302,20,6,10,0,0.0
5660,5661,1898775,52,16,1,2,0,16,91,22,9,12,0,0.07753569397336847
5661,5662,8261729,69,19,1,2,1,37,312,0,7,10,0,0.0
5662,5663,3612614,62,15,1,2,0,15,45,28,14,14,1,0.7304518364363297
5663,5664,7246361,55,19,1,2,1,25,232,14,3,10,0,0.0
5664,5665,6793519,57,6,1,2,0,5,66,2,6,11,1,0.702649468943824
5665,5666,2731553,56,14,0,1,0,2,111,1,3,12,0,0.0
5666,5667,645868,53,6,1,2,1,6,46,6,3,13,0,0.0
5667,5668,8790456,41,2,1,2,0,18,299,22,2,11,0,0.0
5668,5669,8036522,63,6,1,2,0,33,2,25,6,12,0,0.0
5669,5670,9937676,61,3,1,2,0,49,1,24,3,11,0,0.0
5670,5671,2568258,67,5,1,2,1,35,221,20,5,11,0,0.4867966842418758
5671,5672,6246061,59,6,1,2,0,4,139,20,5,11,0,0.0
5672,5673,2135764,35,19,1,2,0,25,103,28,5,14,0,0.0
5673,5674,4373442,46,1,1,2,0,38,8,12,1,10,0,0.0
5674,5675,6357063,50,20,1,2,0,34,130,14,12,13,0,0.0
5675,5676,6145023,73,19,1,2,0,4,260,14,11,12,0,0.13615862656703223
5676,5677,8321039,63,2,1,2,0,8,230,19,2,11,0,0.32451296924293016
5677,5678,7195430,31,7,1,2,0,48,72,0,7,12,0,0.0
5678,5679,9514759,34,15,1,1,1,30,313,0,4,12,0,0.0
5679,5680,4614035,42,15,1,2,0,25,191,23,13,14,0,0.0
5680,5681,1908338,39,3,1,2,0,38,202,6,3,10,0,0.0
5681,5682,6979096,39,7,1,2,0,19,185,25,7,11,0,0.0
5682,5683,6718459,66,0,1,2,1,9,93,7,0,12,0,0.0
5683,5684,6597452,39,11,1,2,0,7,128,20,10,13,1,0.679173917634063
5684,5685,9856470,50,18,1,2,0,25,26,22,9,12,0,0.0
5685,5686,8669868,63,10,1,2,0,45,167,12,6,11,0,0.0
5686,5687,661426,64,7,1,2,0,32,107,13,7,13,0,0.0
5687,5688,5443970,35,4,1,2,0,2,292,12,4,10,1,0.7898632596171906
5688,5689,2214555,45,4,1,2,0,12,277,7,4,12,0,0.0
5689,5690,9961107,33,15,1,2,1,46,149,23,11,14,0,0.0
5690,5691,5787174,37,10,1,2,0,21,73,22,3,11,0,0.0
5691,5692,8666033,52,1,0,2,0,39,306,28,1,12,0,0.0
5692,5693,622487,64,10,1,2,0,6,88,4,10,10,0,0.0
5693,5694,8475172,57,12,0,2,1,33,286,0,3,11,0,0.0
5694,5695,8514407,43,1,1,2,0,46,36,2,1,13,1,0.7470858453772012
5695,5696,4732134,67,19,0,2,0,33,156,28,6,11,0,0.0
5696,5697,4754288,64,15,0,2,0,16,274,7,14,14,0,0.16988819991710483
5697,5698,2129525,32,14,0,2,1,35,163,12,11,11,0,0.05707762582085732
5698,5699,5734501,38,14,1,2,0,18,30,11,8,12,0,0.0
5699,5700,8832725,64,5,1,2,0,6,233,18,5,11,0,0.49321914377533804
5700,5701,6045182,78,6,1,2,0,18,239,11,6,12,0,0.0
5701,5702,4161972,41,16,1,1,0,10,113,2,9,11,0,0.0
5702,5703,3775596,73,1,1,2,0,42,218,0,1,10,0,0.0
5703,5704,9071050,30,8,1,2,0,32,228,19,3,12,0,0.0
5704,5705,8671871,28,1,1,2,0,13,231,10,1,11,0,0.0
5705,5706,3735931,69,15,1,2,0,15,113,2,14,13,0,0.0
5706,5707,3691589,58,10,1,2,0,18,142,0,10,14,0,0.0
5707,5708,2576981,78,7,1,2,0,15,288,0,7,13,0,0.13296661665299492
5708,5709,6255658,63,9,1,2,0,26,136,25,5,11,0,0.0
5709,5710,1223549,66,19,1,2,0,42,14,14,14,13,0,0.0
5710,5711,2603179,39,20,1,2,1,39,275,2,13,11,0,0.0
5711,5712,5097581,45,14,1,2,0,31,89,28,10,11,0,0.0
5712,5713,1697857,27,16,1,2,0,9,193,25,14,10,0,0.0
5713,5714,317564,32,4,1,2,0,33,145,28,4,14,0,0.0
5714,5715,7098940,60,5,1,2,1,31,9,25,5,11,0,0.0
5715,5716,3536244,33,3,1,2,0,2,269,13,3,10,0,0.0
5716,5717,8248454,64,8,1,2,0,40,311,22,8,14,0,0.0
5717,5718,9199020,63,12,1,2,0,45,48,20,7,11,0,0.0
5718,5719,3070513,33,7,1,2,0,13,254,13,7,13,0,0.0
5719,5720,6107468,21,16,1,2,0,42,202,6,13,14,1,0.8087675457852803
5720,5721,8914067,77,18,1,2,1,20,80,5,10,11,0,0.0
5721,5722,6430245,23,16,1,2,1,12,85,14,11,11,0,0.0
5722,5723,2344126,37,7,1,2,1,33,18,25,7,11,0,0.0
5723,5724,9278377,43,7,1,2,1,48,287,0,3,14,0,0.12740900796250093
5724,5725,2370396,69,4,0,2,0,12,269,13,4,10,0,0.0
5725,5726,7433875,32,12,1,2,1,22,70,22,11,10,0,0.3096565847415074
5726,5727,1579873,35,17,1,2,0,48,66,2,12,11,0,0.0
5727,5728,535157,50,2,0,2,0,21,160,12,2,10,1,0.6562605491398087
5728,5729,523445,44,1,1,2,1,27,164,4,1,12,0,0.0
5729,5730,6326936,70,20,1,2,0,18,250,17,14,14,0,0.0
5730,5731,7797908,22,4,1,2,1,35,204,22,4,14,0,0.0
5731,5732,8557058,33,2,1,2,0,29,81,10,2,14,1,0.7373811738998726
5732,5733,2979441,44,7,0,2,1,5,185,25,7,12,0,0.38576843197663596
5733,5734,8274078,59,16,1,2,0,7,300,22,10,12,0,0.0
5734,5735,150879,77,0,1,0,1,30,247,25,0,12,0,0.0
5735,5736,8497267,65,6,1,2,0,10,176,0,6,12,0,0.4388680861830669
5736,5737,6147575,41,15,1,2,1,28,265,28,4,12,0,0.0
5737,5738,4813006,52,16,1,1,1,7,215,23,4,11,0,0.0
5738,5739,5403886,29,14,1,2,0,41,105,0,7,10,0,0.0
5739,5740,1175014,72,7,0,2,0,48,157,25,7,14,0,0.0
5740,5741,7141845,69,13,1,2,0,41,63,1,13,10,0,0.0
5741,5742,2972370,46,13,1,2,0,5,280,0,8,13,0,0.12219409675835241
5742,5743,5294937,53,8,0,2,0,33,37,11,8,12,0,0.4081901479266632
5743,5744,2468784,44,5,1,2,0,46,66,2,5,10,0,0.09420246589476089
5744,5745,12608,64,19,1,0,0,37,78,27,5,11,0,0.0
5745,5746,6425594,75,6,1,2,0,42,178,22,6,11,0,0.0
5746,5747,8368330,21,20,1,2,1,46,88,4,5,14,0,0.0
5747,5748,8996000,75,14,1,2,1,0,281,9,9,11,0,0.0
5748,5749,6108808,76,16,0,2,0,13,225,7,3,12,0,0.0
5749,5750,4103234,30,10,1,2,0,15,130,14,9,14,0,0.04202502037603239
5750,5751,9222946,69,19,1,2,0,5,261,2,3,12,0,0.0
5751,5752,7915651,64,8,1,2,0,40,134,6,3,12,0,0.0
5752,5753,9855166,72,5,0,2,1,19,56,11,5,13,0,0.0
5753,5754,5628436,48,13,1,2,0,13,75,2,10,10,1,0.6679799216491618
5754,5755,8683788,21,16,1,2,1,47,103,28,10,11,0,0.0
5755,5756,1519180,59,2,1,2,1,46,66,2,2,10,1,0.5630124603247426
5756,5757,8284308,51,3,1,1,0,50,210,0,3,12,0,0.0
5757,5758,7927327,73,9,1,2,1,18,70,22,3,13,0,0.12272718594680376
5758,5759,5993367,28,12,1,2,0,46,120,22,12,14,0,0.14184619852976352
5759,5760,5002101,37,6,1,2,1,6,269,13,6,14,0,0.0
5760,5761,1006955,31,20,1,2,1,17,9,25,3,13,0,0.0
5761,5762,8215824,54,20,1,2,0,44,172,25,8,11,0,0.10487577585321545
5762,5763,7906211,49,5,1,2,1,21,261,2,5,11,0,0.0
5763,5764,4406338,78,17,1,2,0,22,308,6,10,10,0,0.0
5764,5765,3993382,36,19,1,2,0,0,158,5,7,11,0,0.06581849320089224
5765,5766,4139062,31,11,1,2,0,29,277,7,11,13,0,0.0
5766,5767,5821445,49,15,1,2,0,43,289,1,13,12,0,0.0
5767,5768,1942667,59,14,1,2,0,11,88,4,4,10,0,0.11736724904470262
5768,5769,1011589,43,17,0,2,1,28,269,13,11,10,0,0.08258233382852408
5769,5770,1528267,58,6,1,2,0,23,239,11,3,11,0,0.0
5770,5771,5136629,76,6,0,2,0,4,173,25,6,13,0,0.0
5771,5772,1867623,60,2,1,2,1,8,15,22,2,13,0,0.0
5772,5773,6615960,36,18,1,2,0,14,245,23,13,13,0,0.12001878778610406
5773,5774,1829777,27,8,1,2,1,36,59,11,3,14,0,0.0
5774,5775,4750625,21,8,1,2,1,44,180,28,4,13,0,0.0
5775,5776,7872007,30,5,1,2,1,44,286,0,5,12,0,0.06790561878864583
5776,5777,8301578,59,3,1,2,0,4,29,28,3,11,0,0.0
5777,5778,432951,45,1,1,2,1,49,269,13,1,11,1,0.5225638023128264
5778,5779,4925213,59,10,1,0,1,10,115,25,6,10,0,0.0
5779,5780,5413710,53,19,1,2,0,4,248,10,12,12,0,0.0
5780,5781,7157631,30,13,1,1,1,22,232,14,10,14,0,0.0
5781,5782,9979065,49,8,1,2,1,10,227,14,8,13,0,0.26072562983209707
5782,5783,8663689,26,19,1,2,0,49,10,26,5,11,0,0.0
5783,5784,7900729,31,1,1,2,1,32,287,0,1,10,0,0.15864886089479457
5784,5785,2541624,32,15,1,2,0,28,2,25,3,12,1,0.7018510276586686
5785,5786,4707147,27,10,1,2,0,42,238,25,4,10,0,0.0
5786,5787,6646287,47,3,1,2,0,48,247,25,3,10,0,0.0
5787,5788,4971595,54,8,1,1,0,16,205,14,8,13,0,0.0
5788,5789,7762119,25,6,1,2,0,13,226,14,6,14,0,0.11728857525125048
5789,5790,9408815,56,1,1,2,0,24,175,0,1,11,0,0.1836054326527465
5790,5791,6682611,67,16,1,1,1,17,190,14,12,10,0,0.0
5791,5792,7732113,34,6,1,2,0,29,49,0,6,14,0,0.0
5792,5793,3342757,21,18,1,2,0,45,16,14,9,14,0,0.0
5793,5794,3933433,32,5,1,2,0,27,52,7,3,12,0,0.0
5794,5795,3132419,39,9,1,2,1,44,31,28,8,13,0,0.0
5795,5796,9594219,32,3,1,2,0,39,235,22,3,12,1,0.5681399468945276
5796,5797,6196741,70,17,1,2,0,7,113,2,8,11,0,0.0
5797,5798,744467,76,11,1,2,0,3,297,22,10,11,0,0.0
5798,5799,7660790,62,19,1,2,0,13,147,22,5,14,0,0.07552282682438374
5799,5800,3779002,57,8,1,2,0,27,16,14,8,14,0,0.47347134345336306
5800,5801,2318739,59,4,1,2,0,14,202,6,4,14,1,0.7964255404820716
5801,5802,633482,38,20,1,2,0,9,175,0,13,12,0,0.07806027150557045
5802,5803,6895008,60,9,1,2,0,19,76,2,8,11,0,0.09132744010712539
5803,5804,1810800,68,1,1,2,0,7,136,25,1,14,0,0.0
5804,5805,9341101,61,18,1,2,0,13,134,6,11,12,0,0.0
5805,5806,6147575,41,15,1,2,1,28,265,28,4,12,0,0.0
5806,5807,597967,52,4,1,2,0,9,41,2,3,11,0,0.0983990632425187
5807,5808,6644494,61,9,1,2,1,0,144,14,9,12,0,0.0
5808,5809,3972528,38,16,1,0,1,28,196,2,6,12,0,0.0
5809,5810,8693718,48,5,0,2,1,22,269,13,5,11,0,0.08847297359595621
5810,5811,9605093,25,7,1,2,0,31,125,15,7,12,0,0.0
5811,5812,3251968,76,17,1,2,0,26,181,28,9,11,0,0.0
5812,5813,854406,68,13,1,2,0,36,211,14,7,12,0,0.0
5813,5814,6198292,78,17,1,2,0,40,183,11,7,11,0,0.0
5814,5815,6683083,69,1,0,2,0,40,237,2,1,12,1,0.6525168247134078
5815,5816,6662756,78,7,1,2,1,27,202,6,4,11,0,0.0
5816,5817,9108465,43,15,1,0,0,6,104,25,10,10,0,0.17913831096709046
5817,5818,3167280,23,11,1,2,0,43,309,25,5,10,0,0.17058650309743456
5818,5819,1589605,46,13,1,2,0,2,13,7,9,10,1,0.8273291764571564
5819,5820,5997659,34,15,1,2,0,36,304,13,12,11,0,0.1805912278898073
5820,5821,3159546,75,5,0,2,0,31,148,5,3,13,0,0.0
5821,5822,7321831,46,8,1,2,0,48,173,25,6,11,0,0.0
5822,5823,2803101,25,10,1,2,0,37,270,20,10,14,1,0.8104226274582673
5823,5824,3413189,60,1,1,2,0,33,191,23,1,13,1,0.6832706659443988
5824,5825,6854357,30,17,1,2,0,39,194,6,11,12,0,0.0
5825,5826,4260004,27,5,1,0,0,38,254,13,5,13,0,0.0
5826,5827,6644494,61,9,1,2,1,0,144,14,9,12,0,0.0
5827,5828,374089,23,19,1,2,0,10,171,14,9,10,0,0.0
5828,5829,3474234,21,18,1,2,0,23,136,25,11,14,0,0.0
5829,5830,1681428,78,6,1,2,0,25,221,20,3,11,0,0.0
5830,5831,9531730,62,18,1,2,0,14,32,28,14,12,0,0.0
5831,5832,1197375,41,0,1,2,1,34,281,9,0,11,0,0.0
5832,5833,8688804,34,12,1,2,0,6,31,28,7,11,0,0.0
5833,5834,537684,32,0,1,2,1,22,91,22,0,11,0,0.11554354875661652
5834,5835,6550931,54,13,1,2,0,27,99,21,12,11,0,0.15915847865221142
5835,5836,2598677,41,12,1,2,0,37,63,1,11,11,0,0.0
5836,5837,8619794,58,2,1,2,0,3,214,5,2,12,0,0.0
5837,5838,7165028,50,17,1,2,0,9,158,5,14,13,0,0.0
5838,5839,1108189,41,6,1,2,0,4,168,28,6,10,0,0.0
5839,5840,9578988,47,6,1,2,1,14,53,13,6,10,0,0.2012894955075609
5840,5841,8714860,46,18,1,2,0,15,95,25,5,10,0,0.0
5841,5842,7750486,43,10,1,2,0,18,116,27,10,10,0,0.0
5842,5843,8398280,33,3,1,2,0,40,85,14,3,11,0,0.24269173368467795
5843,5844,9720988,36,16,1,2,0,20,87,22,9,14,0,0.0
5844,5845,2575197,72,2,1,1,0,41,63,1,2,14,1,0.5206405620971197
5845,5846,6706172,41,16,1,2,0,7,121,28,6,10,0,0.0
5846,5847,2819566,63,8,1,0,0,23,253,17,5,13,0,0.0
5847,5848,5055246,39,19,1,2,1,16,231,10,12,10,0,0.0
5848,5849,6081941,22,19,1,2,1,23,163,12,6,12,0,0.0
5849,5850,7921653,35,16,1,2,0,33,124,14,6,14,0,0.0
5850,5851,4059797,29,7,1,2,0,40,111,1,6,12,0,0.0
5851,5852,4356905,62,2,1,0,1,41,188,25,2,13,0,0.0
5852,5853,9349211,56,10,1,0,0,47,262,14,4,13,0,0.0
5853,5854,516494,40,12,1,2,0,0,231,10,5,10,0,0.18773287281424939
5854,5855,9624787,78,12,1,2,0,33,198,2,10,11,0,0.0
5855,5856,5485064,27,2,1,2,0,18,278,28,2,12,0,0.0
5856,5857,2213823,73,4,1,2,0,29,233,18,4,13,0,0.0
5857,5858,1818095,30,1,0,2,0,27,18,25,1,11,1,0.651360051372881
5858,5859,9757979,53,18,1,2,0,40,216,25,12,10,0,0.0
5859,5860,974270,78,6,1,2,0,49,295,1,6,14,0,0.0
5860,5861,2062343,40,15,0,2,1,5,28,25,14,11,0,0.0
5861,5862,4304025,53,7,1,1,1,11,119,11,7,11,0,0.0
5862,5863,8078779,66,9,1,2,1,31,85,14,5,14,0,0.0
5863,5864,949253,59,6,0,2,0,20,268,11,6,10,0,0.0
5864,5865,5532605,23,19,1,1,0,44,31,28,6,14,0,0.0
5865,5866,6073350,68,5,1,2,0,28,236,14,5,14,1,0.552840850432418
5866,5867,267827,28,10,1,2,1,6,169,22,3,10,0,0.0
5867,5868,4386483,37,0,1,2,0,42,214,5,0,11,0,0.0
5868,5869,4621722,44,11,1,2,0,37,33,28,6,14,1,0.7784506199038729
5869,5870,2786397,49,4,1,2,0,25,188,25,4,13,0,0.04940221569581633
5870,5871,6389669,33,13,0,2,0,7,34,25,11,11,0,0.0
5871,5872,4991059,39,11,1,2,0,32,138,25,11,14,0,0.0
5872,5873,713017,40,17,1,2,1,44,27,25,5,10,0,0.0
5873,5874,5773747,74,19,1,2,0,19,275,2,14,13,0,0.0
5874,5875,3178951,36,7,0,2,1,15,8,12,7,11,0,0.0
5875,5876,9241363,62,18,1,2,1,14,264,23,5,11,0,0.49846740591454197
5876,5877,4655230,50,4,1,2,1,6,224,28,4,10,0,0.0
5877,5878,7832535,26,12,1,2,1,28,4,14,10,14,0,0.0
5878,5879,3465762,55,13,1,2,0,40,155,13,7,10,0,0.0
5879,5880,6837661,34,16,1,2,0,1,6,20,12,13,0,0.0
5880,5881,1158130,37,12,1,2,0,38,59,11,11,12,0,0.16249317851608833
5881,5882,8982743,34,15,0,1,1,30,294,12,8,11,0,0.0
5882,5883,4431635,60,19,1,2,0,26,76,2,6,14,0,0.0
5883,5884,6533246,41,11,1,2,0,30,81,10,4,14,0,0.0
5884,5885,3790999,76,6,1,2,0,47,269,13,6,13,0,0.0
5885,5886,4499377,48,11,1,2,0,43,100,2,11,12,1,0.7024000228505949
5886,5887,6641682,42,0,1,2,0,29,305,14,0,10,1,0.5792474147277749
5887,5888,8523043,43,13,1,1,0,8,39,28,12,10,0,0.10802636675828686
5888,5889,9601421,59,18,1,2,0,5,14,14,9,14,0,0.0
5889,5890,3120054,76,1,1,2,0,3,230,19,1,10,0,0.14177928731581313
5890,5891,2654218,55,15,1,0,0,49,48,20,14,14,0,0.0
5891,5892,2800327,50,6,1,2,1,43,195,13,6,10,1,0.5187104036135137
5892,5893,3909537,30,6,1,2,0,19,186,25,4,14,0,0.0
5893,5894,291209,58,4,1,2,1,0,221,20,4,14,1,0.6311121624206399
5894,5895,6222541,45,19,1,0,0,50,109,0,11,12,0,0.43801794110040587
5895,5896,4295693,52,13,1,2,0,27,81,10,6,13,0,0.0
5896,5897,7735112,75,11,1,2,1,12,154,23,9,14,0,0.0
5897,5898,5024402,35,10,1,2,0,16,125,15,6,13,0,0.0
5898,5899,2522107,30,5,1,2,0,32,86,1,5,13,0,0.0
5899,5900,4949034,22,16,1,2,1,37,90,0,14,12,0,0.0
5900,5901,5203994,79,3,1,2,1,0,261,2,3,14,0,0.0
5901,5902,6152639,27,12,1,2,0,41,70,22,7,11,0,0.0
5902,5903,6845511,78,14,1,2,0,22,255,25,4,12,0,0.0
5903,5904,9840980,67,20,0,0,0,22,206,28,10,11,0,0.0
5904,5905,3873386,23,0,1,2,1,41,113,2,0,10,0,0.2610027987140121
5905,5906,8325911,63,3,1,2,0,25,312,0,3,11,0,0.0
5906,5907,2267190,52,15,1,2,0,14,115,25,9,11,0,0.0
5907,5908,8030487,62,3,1,2,0,14,141,6,3,13,0,0.0
5908,5909,8171627,67,15,1,2,0,6,57,28,9,12,0,0.0
5909,5910,8623995,23,4,1,2,1,31,151,2,4,12,0,0.0
5910,5911,8143512,31,7,1,2,0,23,293,22,6,14,1,0.5611374215318987
5911,5912,5695568,45,3,1,2,0,20,249,13,3,11,0,0.0
5912,5913,271512,54,5,1,1,1,17,313,0,5,14,0,0.0
5913,5914,6827661,21,4,1,2,0,49,305,14,4,11,0,0.11372337245338074
5914,5915,2435155,77,5,1,2,0,33,61,4,5,13,0,0.0
5915,5916,3623971,21,7,1,2,0,32,38,11,7,13,0,0.0
5916,5917,5700141,37,9,1,2,1,24,47,4,9,14,0,0.0
5917,5918,8196418,61,15,1,1,1,30,244,28,5,12,0,0.0
5918,5919,2937933,21,9,1,2,0,42,166,12,9,12,0,0.07810616347520774
5919,5920,8803350,26,6,1,2,0,20,300,22,5,10,0,0.0
5920,5921,6755991,65,0,1,2,0,31,21,0,0,12,0,0.0
5921,5922,11114,73,19,1,2,0,46,213,0,4,14,1,0.6221176042453854
5922,5923,7273711,67,7,1,2,0,24,307,25,7,10,0,0.0
5923,5924,2122622,59,8,1,2,0,9,83,10,8,14,0,0.0
5924,5925,802062,22,20,0,2,1,2,114,28,13,12,0,0.19120217054071967
5925,5926,2055989,25,18,1,2,0,41,74,17,3,10,0,0.0
5926,5927,6088053,50,9,1,2,0,50,4,14,6,12,1,0.5900924373552624
5927,5928,3736039,38,20,1,2,0,4,134,6,4,14,0,0.0
5928,5929,4871820,37,12,1,2,0,50,299,22,10,10,0,0.0
5929,5930,4959909,56,11,1,2,1,33,0,0,5,12,0,0.30445913661617824
5930,5931,7992060,44,15,1,2,0,22,203,1,4,11,0,0.0
5931,5932,8692332,61,3,1,2,0,10,315,23,3,13,0,0.0
5932,5933,2206541,52,10,1,1,0,30,264,23,10,10,1,0.545457747436344
5933,5934,986542,74,16,0,2,0,41,52,7,7,14,0,0.13206430570791242
5934,5935,5512716,43,15,1,2,1,23,91,22,7,13,0,0.0
5935,5936,2462318,26,1,1,2,0,49,251,13,1,11,0,0.0
5936,5937,7313501,77,5,1,2,0,41,132,2,5,10,0,0.0
5937,5938,4254644,77,12,1,2,0,13,123,23,7,13,0,0.0
5938,5939,5028892,33,4,1,2,0,41,198,2,3,10,0,0.0
5939,5940,5335142,79,4,1,2,1,15,182,14,4,13,0,0.0
5940,5941,5971936,24,1,1,2,0,1,79,2,1,10,1,0.8732524586568609
5941,5942,8087598,44,18,1,2,0,8,216,25,14,11,0,0.0
5942,5943,1537922,28,5,1,2,0,35,109,0,5,12,0,0.0
5943,5944,7450859,57,17,1,2,1,26,201,11,7,14,0,0.2770514038166458
5944,5945,2561727,33,19,1,2,0,46,45,28,10,10,0,0.21605968795931996
5945,5946,8217045,46,5,1,2,0,2,194,6,4,10,0,0.1174969611551187
5946,5947,7975781,36,15,1,2,0,41,302,20,10,12,0,0.0
5947,5948,549784,63,4,1,1,1,5,217,28,4,13,0,0.0
5948,5949,1441334,77,20,1,2,0,21,203,1,12,12,0,0.0
5949,5950,681915,24,16,1,2,0,41,305,14,9,10,1,0.6025743370829959
5950,5951,2319807,79,20,1,2,0,9,239,11,9,10,0,0.0
5951,5952,8784169,67,5,1,2,1,24,125,15,5,11,0,0.08933290217298051
5952,5953,897017,45,0,1,2,1,43,308,6,0,13,0,0.0
5953,5954,6902731,51,17,1,2,1,30,209,5,8,10,0,0.08571604724056073
5954,5955,7932482,34,11,1,2,0,0,294,12,11,14,0,0.0
5955,5956,6910809,41,10,1,2,1,4,126,13,5,12,0,0.0
5956,5957,3331423,38,10,1,2,0,12,225,7,4,13,0,0.0
5957,5958,2047235,61,1,1,2,1,3,93,7,1,13,0,0.0
5958,5959,5001124,46,11,1,1,1,1,117,10,11,11,0,0.0
5959,5960,9734841,78,12,1,1,0,4,224,28,4,14,0,0.0
5960,5961,4389360,42,20,1,2,1,41,127,13,11,10,0,0.4800617909921953
5961,5962,9482759,67,19,1,2,0,40,168,28,12,12,1,0.6905824452406822
5962,5963,7731935,25,3,1,0,1,4,205,14,3,13,0,0.0
5963,5964,6356514,78,7,1,2,0,40,288,0,7,10,0,0.16240908441035662
5964,5965,5603227,62,9,1,2,0,39,305,14,4,12,0,0.0
5965,5966,8811537,39,14,1,2,0,1,193,25,7,10,0,0.0
5966,5967,3905134,74,3,0,2,0,1,309,25,3,13,0,0.0
5967,5968,469529,49,7,1,2,0,33,197,14,7,12,0,0.0
5968,5969,9041509,77,4,1,2,0,47,248,10,4,11,0,0.11098788239205566
5969,5970,4520435,72,7,1,2,1,30,271,1,7,12,0,0.0
5970,5971,6135332,35,17,1,2,0,29,311,22,7,11,0,0.0
5971,5972,6400210,40,18,1,2,0,37,9,25,3,10,0,0.1002851464830013
5972,5973,4634682,78,7,1,2,0,25,113,2,7,12,0,0.0
5973,5974,7364088,74,5,1,2,0,47,125,15,5,11,1,0.6965803142243906
5974,5975,5910135,71,2,0,2,1,39,36,2,2,11,0,0.0
5975,5976,6842986,37,9,1,1,1,41,208,0,3,11,0,0.0
5976,5977,1829777,27,8,1,2,1,36,59,11,3,14,0,0.0
5977,5978,6944312,44,13,1,2,0,34,312,0,7,10,0,0.0
5978,5979,61638,54,11,1,2,0,4,86,1,8,11,0,0.0
5979,5980,7478707,39,9,1,2,0,17,248,10,3,10,0,0.0
5980,5981,6614108,41,4,1,1,1,45,206,28,4,14,0,0.0
